tp_record_share,ke,ki,id_polizza_exp,id_titolo_invio,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,numero_polizza_cmp_delegataria,progressivo,ramo,effetto_titolo,fl_aggiorna_copertura,tipo_titolo_compagnia,tipo_titolo_share,progressivo_titolo,tipo_polizza,frazionamento,stato_share,id_titolo_exp,id_incasso_exp,dt_pag_cliente,numero_foglio_cassa,data_registrazione_fc,data_foglio_cassa,valuta_share,tipo_coass,ns_quota,tipo_premi_delega,netto_totale,diritti_totale,accessori_totale,imponibile_totale,antiracket_totale,ssn_totale,tasse_totale,lordo_totale,provvigioni_totale,provvigioni_acquisto_totale,provvigioni_acquisto_variabile,provvigioni_incasso_totale,collaboratore_1,collaboratore_2,collaboratore_3,collaboratore_4,provv_tot_c2,provv_tot_c3,provv_tot_c4,provv_acq_c2,provv_acq_c3,provv_acq_c4,provv_inc_c2,provv_inc_c3,provv_inc_c4,indicatore_incasso_subagente,fondo_mutua_totale,mezzo_pagamento_cmp,mezzo_pag_share,rischio_cmp,utente_incasso,importo_scatola_nera,id_anagrafica_exp,mandato,filename,data_elaborazione_file,numero_appendice,data_contenzioso
40,000000012445196,,0119030045215,000000012445196,0119030045215,035,4,119,0119030045215,,0,3,2017-12-31,N,Q,QZ,1,1,1,P,000000012445196,,2017-12-14,508.0,2017-12-15,2017-12-15,EUR,1,10000,Q,257.31,7.94,25.75,291.0,0.0,0.0,64.76,355.76,69.87,31.14,0.0,38.73,11902,000,002,000,0.0,18.4,0.0,0.0,0.0,0.0,0.0,18.4,0.0,BONIFICO,0.0,4,BB,300,,,003070000053759,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000008307096,,0119030045343,000000008307096,0119030045343,035,4,119,0119030045343,,0,3,2016-03-27,N,Q,QZ,1,1,1,A,000000008307096,,,,,,EUR,1,10000,Q,492.73,5.59,49.26,547.58,0.0,0.0,121.85,669.43,128.01,59.62,0.0,68.39,11903,000,003,000,0.0,62.33,0.0,0.0,29.81,0.0,0.0,32.52,0.0,,0.0,,,330,,,003070000072257,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001316172,,0119030045486,000000001316172,0119030045486,035,4,119,0119030045486,,0,3,2011-05-30,N,Q,QZ,1,1,1,P,000000001316172,,2011-05-30,158.0,2011-06-17,2011-06-17,EUR,1,10000,Q,251.18,10.0,25.12,286.3,0.0,0.0,63.71,350.01,69.55,30.39,0.0,39.16,11903,000,003,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCP,0.0,256,CP,300,,,000000005138929,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013895903,,0119030045571,000000013895903,0119030045571,035,4,119,0119030045571,,0,3,2018-07-03,N,Q,QZ,1,1,1,A,000000013895903,,,,,,EUR,1,10000,Q,353.64,20.0,35.36,409.0,0.0,0.0,91.01,500.01,101.47,42.79,0.0,58.68,11903,000,003,000,0.0,44.74,0.0,0.0,21.4,0.0,0.0,23.34,0.0,,0.0,,,300,,,000000005157743,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000014062965,,0119030045650,000000014062965,0119030045650,035,4,119,0119030045650,,0,3,2018-08-09,N,Q,QZ,1,1,1,P,000000014062965,,2018-08-07,324.0,2018-08-07,2018-08-07,EUR,1,10000,Q,167.4,20.36,16.74,204.5,0.0,0.0,45.52,250.02,54.58,20.26,0.0,34.32,119,000,077,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CREDITO ASS.VO,0.0,34359738368,NN,300,,,003070000010175,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000032214242,,0119030045666,000000032214242,0119030045666,035,4,119,0119030045666,,0,3,2024-09-07,N,Q,QZ,1,1,1,P,000000032214242,,2024-09-10,571.0,2024-09-10,2024-09-10,EUR,1,10000,Q,185.68,20.77,18.59,225.04,0.0,0.0,50.09,275.13,59.44,22.47,0.0,36.97,119,000,150,000,0.0,36.76,0.0,0.0,18.38,0.0,0.0,18.38,0.0,SOSPESO BROKER,0.0,1073741824,NN,300,,,003070000010518,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000386349,,0119030045754,000000000386349,0119030045754,035,4,119,0119030045754,,0,3,2007-11-02,N,A,AD,1,1,1,P,000000000386349,,2008-11-19,8.0,2008-11-19,2008-11-19,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,000,134,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,330,,,003070000065559,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001151775,,0119030045821,000000001151775,0119030045821,035,4,119,0119030045821,,0,3,2010-12-05,S,Q,QZ,1,1,1,P,000000001151775,,2010-12-06,282.0,2010-12-06,2010-12-06,EUR,1,10000,Q,206.74,23.19,20.68,250.61,0.0,0.0,55.77,306.38,50.41,9.21,9.21,41.2,119,000,042,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA RECEPTION,0.0,1,CC,311,,,000000006338842,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000005880483,,0119030045821,000000005880483,0119030045821,035,4,119,0119030045821,,0,3,2014-12-05,S,Q,QZ,1,1,1,P,000000005880483,,2014-12-03,408.0,2014-12-03,2014-12-03,EUR,1,10000,Q,221.91,24.4,22.2,268.51,0.0,0.0,59.75,328.26,43.93,0.0,0.0,43.93,119,000,058,000,0.0,10.98,0.0,0.0,0.0,0.0,0.0,10.98,0.0,CASSA RECEPTION,0.0,1,CC,311,,,000000006338842,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000030045632,,0119030045838,000000030045632,0119030045838,035,4,119,0119030045838,,0,3,2024-03-01,S,Q,QZ,1,1,1,P,000000030045632,,2024-03-06,128.0,2024-03-07,2024-03-07,EUR,1,10000,Q,592.06,5.59,59.22,656.87,0.0,0.0,146.16,803.03,153.14,71.64,0.0,81.5,11911,000,003,000,0.0,74.9,0.0,0.0,35.82,0.0,0.0,39.08,0.0,BONIFICO,0.0,4,BB,300,,,000000005155011,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000703963,,0119030045928,000000000703963,0119030045928,035,4,119,0119030045928,,0,3,2008-03-06,N,W,RP,1,1,1,P,000000000703963,,2009-09-10,201.0,2009-09-11,2009-09-11,EUR,1,10000,Q,314.05,24.4,31.4,369.85,0.0,0.0,82.3,452.15,83.73,27.64,0.0,56.09,11906,000,006,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,300,,,003070000066366,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000766694,,0119030045986,000000000766694,0119030045986,035,4,119,0119030045986,,0,3,2009-12-31,N,Q,QZ,1,1,1,P,000000000766694,,2010-01-13,22.0,2010-01-27,2010-01-27,EUR,1,10000,Q,60.22,6.54,6.02,72.78,0.0,0.0,15.47,88.25,19.16,7.29,0.0,11.87,11902,000,027,002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,340,,,000000005161973,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002901393,,0119030045986,000000002901393,0119030045986,035,4,119,0119030045986,,0,3,2013-12-31,N,Q,QZ,1,1,1,P,000000002901393,,2013-12-24,349.0,2013-12-24,2013-12-24,EUR,1,10000,Q,65.47,7.1,6.53,79.1,0.0,0.0,16.81,95.91,20.82,7.92,0.0,12.9,11902,000,002,000,0.0,8.28,0.0,0.0,3.96,0.0,0.0,4.32,0.0,BONIFICO,0.0,4,BB,340,,,000000005161973,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000015892637,,0119030045987,000000015892637,0119030045987,035,4,119,0119030045987,,0,3,2019-05-30,N,Q,QZ,1,1,1,P,000000015892637,,2019-10-17,435.0,2019-10-18,2019-10-18,EUR,1,10000,Q,295.3,9.63,29.54,334.47,0.0,0.0,74.43,408.9,80.49,35.73,0.0,44.76,11902,000,027,000,0.0,37.36,0.0,0.0,17.87,0.0,0.0,19.49,0.0,MOBILE POS,0.0,72057594037927936,PB,300,,,003070000039664,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000016674367,,0119030046010,000000016674367,0119030046010,035,4,119,0119030046010,,0,3,2019-03-20,N,A,AD,1,1,1,P,000000016674367,,2019-07-01,281.0,2019-07-01,2019-07-01,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11903,000,003,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA MANUELA,0.0,1,CC,300,,,003070000048178,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000025456136,,0119030046033,000000025456136,0119030046033,035,4,119,0119030046033,,0,3,2022-08-31,N,A,AV,1,1,1,P,000000025456136,,2022-10-05,430.0,2022-10-05,2022-10-05,EUR,1,10000,Q,935.14,10.5,93.52,1039.16,0.0,0.0,220.84,1260.0,232.61,102.87,0.0,129.74,119,000,104,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOSPESO BROKER,0.0,1073741824,NN,360,,,000000005149556,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,8.0,
40,000000000116507,,0119030046043,000000000116507,0119030046043,035,4,119,0119030046043,,0,3,2019-03-21,N,Q,QZ,1,1,2,P,000000000116507,,2019-04-12,184.0,2019-04-30,2019-04-30,EUR,1,10000,Q,294.16,3.62,29.42,327.2,0.0,0.0,72.81,400.01,76.59,35.59,0.0,41.0,11905,000,005,000,0.0,27.5,0.0,0.0,14.56,0.0,0.0,12.94,0.0,BANCOMAT,0.0,64,PB,300,,,003110000001427,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002081558,,0119030046043,000000002081558,0119030046043,035,4,119,0119030046043,,0,3,2011-03-21,N,W,RP,1,1,2,A,000000002081558,,,,,,EUR,1,10000,Q,329.6,21.89,32.96,384.45,0.0,0.0,85.56,470.01,85.64,29.0,0.0,56.64,11905,000,005,000,0.0,30.82,0.0,0.0,16.32,0.0,0.0,14.5,0.0,,0.0,,,300,,,003110000001427,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,5.0,
40,000000002027732,,0119030046082,000000002027732,0119030046082,035,4,119,0119030046082,,0,3,2012-05-16,S,Q,QZ,1,1,1,P,000000002027732,,2012-05-11,132.0,2012-05-29,2012-05-29,EUR,1,10000,Q,118.46,7.35,11.84,137.65,0.0,0.0,30.64,168.29,20.05,0.0,0.0,20.05,11903,000,003,000,0.0,8.47,0.0,0.0,0.0,0.0,0.0,8.47,0.0,CASSA,0.0,1,CC,300,,,000000005138746,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000021251909,,0119030046082,000000021251909,0119030046082,035,4,119,0119030046082,,0,3,2021-05-16,S,Q,QZ,1,1,1,P,000000021251909,,2021-05-24,236.0,2021-05-28,2021-05-28,EUR,1,10000,Q,124.72,7.74,12.46,144.92,0.0,0.0,32.26,177.18,36.19,15.09,0.0,21.1,11903,000,003,000,0.0,15.77,0.0,0.0,7.54,0.0,0.0,8.23,0.0,ASSEGNO PER CASSA,0.0,2,AB,300,,,000000005138746,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000720084,,0119030046094,000000000720084,0119030046094,035,4,119,0119030046094,,0,3,2007-12-31,N,W,RP,1,1,1,P,000000000720084,,2009-10-21,233.0,2009-10-21,2009-10-21,EUR,1,10000,Q,751.4,7.81,75.14,834.35,0.0,0.0,185.65,1020.0,169.99,66.12,0.0,103.87,119,000,068,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,330,,,003070000056383,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000029818632,,0119030046140,000000029818632,0119030046140,035,4,119,0119030046140,,0,3,2022-08-31,N,W,RP,1,1,1,P,000000029818632,,2023-12-21,659.0,2023-12-27,2023-12-27,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11911,000,003,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,330,,,003070000039351,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,15.0,
40,000000000386409,,0119030046257,000000000386409,0119030046257,035,4,119,0119030046257,,0,3,2007-09-18,N,W,RP,1,1,1,P,000000000386409,,2008-11-19,8.0,2008-11-19,2008-11-19,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,000,134,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,330,,,003070000084405,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000070100,,0119030046275,000000000070100,0119030046275,035,4,119,0119030046275,,0,3,2018-10-02,N,Q,QZ,1,1,4,A,000000000070100,,,,,,EUR,1,10000,Q,183.71,9.68,18.39,211.78,0.0,0.0,47.13,258.91,52.29,22.23,0.0,30.06,11952,000,052,000,0.0,17.17,0.0,0.0,9.09,0.0,0.0,8.08,0.0,,0.0,,,330,,,000000005150841,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013304139,,0119030046275,000000013304139,0119030046275,035,4,119,0119030046275,,0,3,2018-04-02,S,Q,QZ,1,1,4,P,000000013304139,,2018-07-10,288.0,2018-07-11,2018-07-11,EUR,1,10000,Q,181.53,9.68,18.17,209.38,0.0,0.0,46.6,255.98,51.74,21.97,0.0,29.77,11952,000,052,000,0.0,16.98,0.0,0.0,8.99,0.0,0.0,7.99,0.0,ASSEGNO PER CASSA,0.0,2,AB,330,,,000000005150841,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002753333,,0119030046278,000000002753333,0119030046278,035,4,119,0119030046278,,0,3,2013-10-18,N,Q,QZ,1,1,1,P,000000002753333,,2013-10-22,286.0,2013-10-22,2013-10-22,EUR,1,10000,Q,259.98,9.91,25.99,295.88,0.0,0.0,65.84,361.72,71.73,31.46,0.0,40.27,11987,000,087,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA MANUELA,0.0,1,CC,300,,,003070000064027,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000005677300,,0119030046279,000000005677300,0119030046279,035,4,119,0119030046279,,0,3,2014-10-24,N,Q,QZ,1,1,1,P,000000005677300,,2014-10-27,346.0,2014-10-27,2014-10-27,EUR,1,10000,Q,87.21,8.77,8.74,104.72,0.0,0.0,23.31,128.03,27.32,10.55,0.0,16.77,119,000,017,000,0.0,8.16,0.0,0.0,4.32,0.0,0.0,3.84,0.0,CASSA RECEPTION,0.0,1,CC,300,,,000000005151320,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000014437401,,0119030046279,000000014437401,0119030046279,035,4,119,0119030046279,,0,3,2018-10-24,N,Q,QZ,1,1,1,P,000000014437401,,2018-10-19,432.0,2018-10-19,2018-10-19,EUR,1,10000,Q,88.96,8.95,8.92,106.83,0.0,0.0,23.78,130.61,27.89,10.77,0.0,17.12,119,000,017,000,0.0,8.32,0.0,0.0,4.4,0.0,0.0,3.92,0.0,MOBILE POS,0.0,72057594037927936,PB,300,,,000000005151320,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000022403787,,0119030046279,000000022403787,0119030046279,035,4,119,0119030046279,,0,3,2021-10-24,N,Q,QZ,1,1,1,P,000000022403787,,2021-10-21,460.0,2021-10-22,2021-10-22,EUR,1,10000,Q,90.34,9.09,9.06,108.49,0.0,0.0,24.15,132.64,28.31,10.93,0.0,17.38,119,000,044,000,0.0,8.45,0.0,0.0,4.47,0.0,0.0,3.98,0.0,MOBILE POS,0.0,72057594037927936,PB,300,,,000000005151320,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000007823507,,0119030046303,000000007823507,0119030046303,035,4,119,0119030046303,,0,3,2015-12-31,N,Q,QZ,1,1,1,P,000000007823507,,2015-12-23,457.0,2015-12-28,2015-12-28,EUR,1,10000,Q,354.6,5.03,35.46,395.09,0.0,0.0,87.91,483.0,92.74,42.91,0.0,49.83,11903,000,003,000,0.0,44.85,0.0,0.0,21.45,0.0,0.0,23.4,0.0,BONIFICO,0.0,4,BB,300,,,003070000057179,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000022846690,,0119030046306,000000022846690,0119030046306,035,4,119,0119030046306,,0,3,2021-12-31,N,Q,QZ,1,1,1,P,000000022846690,,2022-01-25,33.0,2022-01-26,2022-01-26,EUR,1,10000,Q,441.6,5.0,44.16,490.76,0.0,0.0,109.21,599.97,114.72,53.43,0.0,61.29,11903,000,003,000,0.0,55.87,0.0,0.0,26.72,0.0,0.0,29.15,0.0,BONIFICO,0.0,4,BB,330,,,000000005157867,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000010307944,,0119030046307,000000010307944,0119030046307,035,4,119,0119030046307,,0,3,2017-01-15,N,Q,QZ,1,1,1,P,000000010307944,,2017-01-20,34.0,2017-01-26,2017-01-26,EUR,1,10000,Q,205.51,5.63,20.54,231.68,0.0,0.0,51.56,283.24,55.38,24.87,0.0,30.51,11903,000,003,000,0.0,25.99,0.0,0.0,12.43,0.0,0.0,13.56,0.0,ASSEGNO PER CASSA,0.0,2,AB,300,,,000000005154720,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000020399515,,0119030046307,000000020399515,0119030046307,035,4,119,0119030046307,,0,3,2021-01-15,N,Q,QZ,1,1,1,P,000000020399515,,2021-02-02,51.0,2021-02-03,2021-02-03,EUR,1,10000,Q,210.65,5.76,21.05,237.46,0.0,0.0,52.85,290.31,56.75,25.49,0.0,31.26,11903,000,003,000,0.0,26.64,0.0,0.0,12.74,0.0,0.0,13.9,0.0,BONIFICO,0.0,4,BB,300,,,000000005154720,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001149963,,0119030046308,000000001149963,0119030046308,035,4,119,0119030046308,,0,3,2010-12-31,N,Q,QZ,1,1,1,P,000000001149963,,2011-02-07,35.0,2011-02-14,2011-02-14,EUR,1,10000,Q,349.67,8.0,34.97,392.64,0.0,0.0,87.37,480.01,93.27,42.31,0.0,50.96,11911,000,003,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,330,,,003070000038702,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001457821,,0119030046316,000000001457821,0119030046316,035,4,119,0119030046316,,0,3,2011-10-12,N,Q,QZ,1,1,1,P,000000001457821,,2011-10-12,272.0,2011-10-26,2011-10-26,EUR,1,10000,Q,110.64,14.05,11.06,135.75,0.0,0.0,30.21,165.96,36.42,13.39,0.0,23.03,11902,000,002,000,0.0,13.99,0.0,0.0,6.69,0.0,0.0,7.3,0.0,CASSA,0.0,1,CC,300,,,000000005139034,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000019527058,,0119030046316,000000019527058,0119030046316,035,4,119,0119030046316,,0,3,2020-10-12,N,Q,QZ,1,1,1,A,000000019527058,,,,,,EUR,1,10000,Q,118.41,0.0,11.84,130.25,0.0,0.0,28.99,159.24,29.96,14.33,0.0,15.63,11902,000,027,000,0.0,14.98,0.0,0.0,7.16,0.0,0.0,7.82,0.0,,0.0,,,300,,,000000005139034,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001458159,,0119030046318,000000001458159,0119030046318,035,4,119,0119030046318,,0,3,2011-10-30,N,Q,QZ,1,1,1,P,000000001458159,,2011-11-02,287.0,2011-11-11,2011-11-11,EUR,1,10000,Q,403.48,24.4,40.34,468.22,0.0,0.0,104.18,572.4,116.72,48.82,0.0,67.9,11902,000,023,000,0.0,37.72,0.0,0.0,19.97,0.0,0.0,17.75,0.0,,0.0,,,300,,,003070000039595,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000016915558,,0119030046318,000000016915558,0119030046318,035,4,119,0119030046318,,0,3,2019-10-30,N,Q,QZ,1,1,1,P,000000016915558,,2019-11-06,477.0,2019-11-12,2019-11-12,EUR,1,10000,Q,431.8,24.4,43.17,499.37,0.0,0.0,111.12,610.49,123.89,52.25,0.0,71.64,11902,000,023,000,0.0,54.62,0.0,0.0,26.12,0.0,0.0,28.5,0.0,ASSEGNO PER CASSA,0.0,2,AB,300,,,003070000039595,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000537970,,0119030046320,000000000537970,0119030046320,035,4,119,0119030046320,,0,3,2008-11-04,N,A,AD,1,1,1,P,000000000537970,,2009-03-18,59.0,2009-03-18,2009-03-18,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11902,000,027,002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,300,,,003070000057982,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000016912596,,0119030046347,000000016912596,0119030046347,035,4,119,0119030046347,,0,3,2019-10-10,N,Q,QZ,1,1,1,P,000000016912596,,2019-10-16,451.0,2019-10-28,2019-10-28,EUR,1,10000,Q,37.94,5.76,3.8,47.5,0.0,0.0,10.58,58.08,13.06,4.59,0.0,8.47,11906,000,006,000,0.0,3.55,0.0,0.0,1.88,0.0,0.0,1.67,0.0,CASSA,0.0,1,CC,300,,,000000005144995,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000016917302,,0119030046369,000000016917302,0119030046369,035,4,119,0119030046369,,0,3,2019-10-13,N,Q,QZ,1,1,1,P,000000016917302,,2019-10-09,422.0,2019-10-10,2019-10-10,EUR,1,10000,Q,186.9,8.09,18.69,213.68,0.0,0.0,47.56,261.24,52.13,22.61,0.0,29.52,119,000,014,000,0.0,17.47,0.0,0.0,9.25,0.0,0.0,8.22,0.0,BONIFICO,0.0,4,BB,300,,,003070000006084,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000009963402,,0119030046472,000000009963402,0119030046472,035,4,119,0119030046472,,0,3,2016-12-31,N,Q,QZ,1,1,1,P,000000009963402,,2017-01-02,1.0,2017-01-02,2017-01-02,EUR,1,10000,Q,2690.0,9.51,269.0,2968.51,0.0,0.0,660.5,3629.01,686.28,325.49,0.0,360.79,119,000,068,000,0.0,251.52,0.0,0.0,133.16,0.0,0.0,118.36,0.0,ASSEGNO PER CASSA RECEPTION,0.0,2,AB,300,,,003070000068053,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000019943433,,0119030046476,000000019943433,0119030046476,035,4,119,0119030046476,,0,3,2020-12-19,N,Q,QZ,1,1,1,P,000000019943433,,2020-12-23,542.0,2020-12-24,2020-12-24,EUR,1,10000,Q,92.19,8.15,9.23,109.57,0.0,0.0,24.39,133.96,28.22,11.16,0.0,17.06,11902,000,027,000,0.0,11.67,0.0,0.0,5.58,0.0,0.0,6.09,0.0,MOBILE POS,0.0,72057594037927936,PB,300,,,000000005138497,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000029089733,,0119030046476,000000029089733,0119030046476,035,4,119,0119030046476,,0,3,2023-12-19,N,Q,QZ,1,1,1,P,000000029089733,,2024-01-02,20.0,2024-01-11,2024-01-11,EUR,1,10000,Q,106.43,9.41,10.66,126.5,0.0,0.0,28.16,154.66,32.58,12.88,0.0,19.7,11902,000,027,000,0.0,13.47,0.0,0.0,6.44,0.0,0.0,7.03,0.0,CASSA,0.0,1,CC,300,,,000000005138497,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000033094258,,0119030046476,000000033094258,0119030046476,035,4,119,0119030046476,,0,3,2024-12-19,N,Q,QZ,1,1,1,A,000000033094258,,,,,,EUR,1,10000,Q,107.29,9.49,10.75,127.53,0.0,0.0,28.39,155.92,32.83,12.98,0.0,19.85,11902,000,027,000,0.0,13.57,0.0,0.0,6.49,0.0,0.0,7.08,0.0,,0.0,,,300,,,000000005138497,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000379960,,0119030046505,000000000379960,0119030046505,035,4,119,0119030046505,,0,3,2008-12-31,N,Q,QZ,1,1,1,P,000000000379960,,2009-01-05,2.0,2009-01-05,2009-01-05,EUR,1,10000,Q,355.65,7.42,35.56,398.63,0.0,0.0,88.7,487.33,94.42,43.03,0.0,51.39,119,000,078,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASSEGNO PER CASSA RECEPTION,0.0,2,AB,330,,,000000005160032,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000012445182,,0119030046505,000000012445182,0119030046505,035,4,119,0119030046505,,0,3,2017-12-31,N,Q,QZ,1,1,1,P,000000012445182,,2017-12-29,524.0,2017-12-29,2017-12-29,EUR,1,10000,Q,392.65,8.19,39.26,440.1,0.0,0.0,97.93,538.03,104.25,47.51,0.0,56.74,119,000,077,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BONIFICO,0.0,4,BB,330,,,000000005160032,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013714374,,0119030046507,000000013714374,0119030046507,035,4,119,0119030046507,,0,3,2018-06-20,N,Q,QZ,1,1,2,P,000000013714374,,2018-06-22,265.0,2018-06-26,2018-06-26,EUR,1,10000,Q,575.78,10.46,57.58,643.82,0.0,0.0,143.26,787.08,151.95,69.67,0.0,82.28,119,000,014,000,0.0,53.83,0.0,0.0,28.5,0.0,0.0,25.33,0.0,ASSEGNO PER CASSA,0.0,2,AB,330,,,000000005141989,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000012437395,,0119030046526,000000012437395,0119030046526,035,4,119,0119030046526,,0,3,2017-12-31,S,Q,QZ,1,1,1,P,000000012437395,,2018-01-10,12.0,2018-01-10,2018-01-10,EUR,1,10000,Q,1809.94,47.0,180.99,2037.93,0.0,0.0,433.07,2471.0,426.38,159.27,0.0,267.11,119,000,227,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOSPESO BROKER,0.0,1073741824,NN,360,,,000000005268350,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000022851474,,0119030046526,000000022851474,0119030046526,035,4,119,0119030046526,,0,3,2021-12-31,S,Q,QZ,1,1,1,P,000000022851474,,2022-01-17,19.0,2022-01-17,2022-01-17,EUR,1,10000,Q,1809.94,47.0,180.99,2037.93,0.0,0.0,433.07,2471.0,466.2,199.09,0.0,267.11,119,000,227,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOSPESO BROKER,0.0,1073741824,NN,360,,,000000005268350,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001522691,,0119030046533,000000001522691,0119030046533,035,4,119,0119030046533,,0,3,2011-12-31,N,Q,QZ,1,1,1,P,000000001522691,,2012-01-03,11.0,2012-01-11,2012-01-11,EUR,1,10000,Q,424.0,8.04,42.4,474.44,0.0,0.0,105.57,580.01,112.09,51.3,0.0,60.79,11902,000,002,000,0.0,53.63,0.0,0.0,25.65,0.0,0.0,27.98,0.0,CASSA,0.0,1,CC,330,,,003070000058104,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
