tp_record_share,id_polizza_exp,id_anagrafica_exp,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,tipo_polizza_share,ramo_cmp,rischio_cmp,prodotto_cmp,ramo_share,cod_stato_share,cod_storno_share,cod_storno_cmp,data_annullamento,data_sospensione,effetto,scadenza_originale,scadenza_effettiva,scadenza_emesso,scadenza_incassato,frazionamento_share,durata_share,tacito_rinnovo_share,disdetta_share,giorni_mora,collaboratore_1,collaboratore_2,collaboratore_3,collaboratore_4,tipo_coass,ns_quota,cmp_delegataria,numero_polizza_delegataria,tipo_riparto_share,fl_vincolo,tipo_vincolo_cmp,scadenza_vincolo,codice_vincolo,fl_imposta,cmp_sostituita_1_ania,cmp_sostituita_1_exp,agenzia_sostituita_1,numero_polizza_sostituita_1,cmp_sostituente_ania,cmp_sostituente_exp,agenzia_sostituente,numero_polizza_sostituente,progressivo_sostituente,id_sostituente_exp,tipo_premi,tipo_premi_delega,netto_totale,diritti_totale,accessori_totale,imponibile_totale,antiracket_totale,ssn_totale,tasse_totale,lordo_totale,flag_riparto,canale_commerciale,numero_proposta_cmp,data_emissione,tipo_affare_share,libro_matricola,numero_applicazione_lm,ramo_gestione_cmp,diritti_emissione,diritti_puo,diritti_pur,polizza_lps,tipo_firma,cuc,particolarita_polizza_1,particolarita_polizza_2,filename,data_elaborazione_file,mandato,data_fine_sospensione,flag_POE
20,2014102768391,000100000017252,2014102768391,035,4,385,2014102768391,0,1,10,110 ,000026,8.0,ST,DC,21,2020-09-30,,2014-12-31,2020-09-30,2020-09-30,2020-09-30,2020-09-30,1,1.0,S,0,30,38516,000,016,000,1,10000,,,1,0,,,0.0,S,23,3,385,,,,,,0,,R,Q,2275.24,33.0,227.52,2535.76,25.36,0.0,564.24,3100.0,N,,2538111,2014-10-27,,N,,,34.23,0.0,0.0,,,,,,20_C_4_385_20240306130345_0_P.csv,2024-02-03,1,,
20,2018010196540,003510000100375,2018010196540,035,4,299,2018010196540,214,2,1,25,01023,10.0,ST,,128,2018-04-02,,2018-04-02,2019-10-31,2019-10-31,2018-10-31,2018-10-31,1,1.0,N,0,15,299,000,025,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,657974.85,0.0,0.0,657974.85,6584.34,0.0,88859.15,746834.0,N,,,2018-05-11,,A,35100000002140.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2022010291242,001870000020607,2022010291242,035,4,705,2022010291242,0,2,1,20,01023,10.0,SO,ST,026,2023-06-28,,2022-06-28,2023-06-28,2023-06-28,2023-06-28,2023-06-28,1,1.0,S,0,15,705,000,020,000,1,10000,,,1,0,,,,,,,,2021010299449,35.0,4.0,,2023010328439,0,2023010328439,R,Q,837.89,0.0,0.0,837.91,2.16,65.25,193.89,1031.8,N,,,2022-06-27,,N,,,0.0,0.0,0.0,,,,,,20_C_4_705_20240314143243_0_P.csv,2024-02-05,1,,
20,2018103074941,006150000007047,2018103074941,035,4,315,2018103074941,0,1,10,100,000145,8.0,ST,NR,10,2018-02-14,,2018-02-02,2018-02-14,2018-02-14,2018-02-14,2018-02-14,0,0.0,N,0,12,315,000,001,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,4745821,2018-01-22,,N,,,0.0,0.0,0.0,,,,,,20_C_4_315_20240306131809_0_P.csv,2024-02-02,1,,
20,2012010649968,002850000016504,2012010649968,035,4,231,2012010649968,0,2,1,20,01023,10.0,ST,ST,026,2013-10-03,,2012-10-03,2013-10-03,2013-10-03,2013-10-03,2013-10-03,1,1.0,S,0,15,23102,000,002,000,1,10000,,,1,0,,,,,,,,2011010559839,35.0,4.0,,2013010629933,0,2013010629933,R,Q,851.97,0.0,0.0,851.98,2.36,59.71,187.97,1039.95,N,,,2012-09-27,,N,,,0.0,0.0,0.0,,,,,,20_C_4_231_20240301121506_0_P.csv,2024-02-01,1,,
20,20013021719,001150000009932,20013021719,035,4,656,20013021719,0,4,20,0   ,C51,100.0,AT,,,,,2022-06-01,2067-06-01,2067-06-01,,2067-06-01,4,1.0,N,0,15,656,000,004,000,1,10000,,,1,0,,,0.0,N,23,3,656,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,,,N,,,0.0,0.0,0.0,,,,,,20_C_4_656_20240314135932_0_P.csv,2024-02-05,1,,
20,2016010035023,007820000001095,2016010035023,035,4,541,2016010035023,0,2,1,20,01023,10.0,ST,ST,026,2020-02-26,,2016-01-23,2021-01-23,2021-01-23,2020-07-23,2020-07-23,2,1.0,S,0,15,541,000,001,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2020010103544,0,2020010103544,R,Q,201.12,3.73,0.0,204.87,0.03,15.32,43.25,248.12,N,,,2016-01-21,,N,,,3.73,0.0,0.0,,,,,,20_C_4_541_20240314140102_0_P.csv,2024-02-04,1,,
20,2017010174900,006090000001885,2017010174900,035,4,833,2017010174900,0,2,1,20,01023,10.0,ST,ST,026,2018-03-22,,2017-03-22,2018-03-22,2018-03-22,2018-03-22,2018-03-22,2,1.0,S,0,15,833,000,001,000,1,10000,,,1,0,,,,,,,,2016010147129,35.0,4.0,,2018010166309,0,2018010166309,R,Q,123.81,0.0,0.0,123.82,0.0,11.91,31.1,154.92,N,,,2017-03-23,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_833_20240314150616_0_P.csv,2024-02-06,1,,
20,2021010368422,000690000001712,2021010368422,035,4,338,2021010368422,0,2,1,10,01023,10.0,SO,ST,026,2022-04-20,2021-10-14,2021-07-20,2021-12-07,2021-12-07,2021-12-07,2021-12-07,1,1.0,S,0,15,338,000,000,000,1,10000,,,1,0,,,,,,,,2020010296694,35.0,4.0,,2022010164762,0,2022010164762,R,Q,268.81,0.0,0.0,268.82,0.0,28.22,71.22,340.04,N,,,2021-07-20,,N,,,0.0,0.0,0.0,,,,,,20_C_4_338_20240306133612_0_P.csv,2024-02-03,1,,
20,2018103154393,000150000013470,2018103154393,035,4,460,2018103154393,0,1,10,140 ,000106,8.0,ST,ST,8,2020-12-14,,2018-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,1,1.0,S,0,30,460,000,007,000,1,10000,,,1,1,GENERICO,2026-12-31,201.0,S,23,3,460,,35.0,4.0,460,2020103336510,0,2020103336510,R,Q,650.42,38.0,65.02,753.44,7.53,0.0,166.56,920.0,N,,5159447,2018-12-24,,N,,,46.4,0.0,0.0,,,,,,20_C_4_460_20240306132550_0_P.csv,2024-02-03,1,,
20,2023103535212,000070000016783,2023103535212,035,4,376,2023103535212,0,1,10,101 ,000156,8.0,AT,,,,,2023-04-06,2024-04-06,2024-04-06,2024-04-06,2024-04-06,1,1.0,S,0,30,376,000,000,000,1,10000,,,1,0,,,0.0,S,23,3,376,,,,,,0,,R,Q,441.86,17.0,44.19,503.05,5.03,0.0,111.95,615.0,N,,8621260,2023-04-06,S,N,,,20.79,0.0,0.0,,,,,,20_C_4_376_20240306125256_0_P.csv,2024-02-03,1,,
20,2021010262656,001090000009312,2021010262656,035,4,640,2021010262656,0,2,1,20,01023,10.0,ST,ST,026,2021-12-08,,2021-05-31,2021-12-08,2021-12-08,2021-12-08,2021-12-08,1,1.0,S,0,15,640,000,000,000,1,10000,,,1,0,,,,,,,,2021010193142,35.0,4.0,,2021010572156,0,2021010572156,R,Q,332.92,5.0,0.0,337.93,1.58,18.81,68.9,406.83,N,,,2021-05-28,,N,,,5.0,0.0,0.0,,G,,,,20_C_4_640_20240314144935_0_P.csv,2024-02-05,1,,
20,20002529157,000000004915924,20002529157,035,4,260,20002529157,0,4,20,200 ,REALE_159A,100.0,ST,VA,34,2023-07-12,,2018-10-01,9999-10-01,9999-10-01,,9999-10-01,9,9.0,N,0,15,260,000,024,000,1,10000,,,1,0,,,0.0,N,23,3,260,,,,,,0,,R,Q,7960.0,40.0,0.0,8000.0,0.0,0.0,0.0,8000.0,N,,,,,N,,3.0,40.0,0.0,0.0,,,,,,20_C_4_260_20240301151751_0_P.csv,2024-02-02,1,,
20,2019010447336,007640000002529,2019010447336,035,4,696,2019010447336,0,2,1,10,01023,10.0,SO,ST,026,2022-08-01,,2019-08-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,1,1.0,S,0,15,696,000,013,000,1,10000,,,1,0,,,,,,,,2018010311376,35.0,4.0,,2022010355863,0,2022010355863,R,Q,244.27,0.0,0.0,244.28,0.0,25.64,64.72,309.0,N,,,2019-07-25,,N,,,0.0,0.0,0.0,,,,,,20_C_4_696_20240314141829_0_P.csv,2024-02-05,1,,
20,2010052140727,000000000081305,2010052140727,035,4,352,2010052140727,0,1,5,500 ,000020,1.0,AT,,,,,2010-01-30,2025-01-30,2025-01-30,2025-01-30,2025-01-30,1,1.0,S,0,15,352,000,000,000,1,10000,,,1,0,,,0.0,S,23,3,352,,,,,,0,,R,Q,37.12,6.0,3.7,46.82,0.0,0.0,1.18,48.0,N,,597385,2010-01-29,S,N,,,6.15,0.0,0.0,,,,,,20_C_4_352_20240306134849_0_P.csv,2024-02-03,1,,
20,2022010076611,000040000014081,2022010076611,035,4,330,2022010076611,0,2,1,10,01023,10.0,AT,,,,,2022-02-25,2024-02-25,2024-02-25,2024-02-25,2024-02-25,1,1.0,S,0,15,33004,000,004,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,153.11,0.0,0.0,153.12,0.0,16.07,40.56,193.68,N,,,2022-02-25,,N,,,0.0,0.0,0.0,,,,,,20_C_4_330_20240306132831_0_P.csv,2024-02-02,1,,
20,20004358313,002390000036208,20004358313,035,4,750,20004358313,0,4,20,200 ,B02,100.0,ST,AR,36,2019-10-18,,2017-09-01,2032-09-01,2032-09-01,,2032-09-01,2,1.0,N,0,15,750,000,015,000,1,10000,,,1,0,,,0.0,N,,,,,,,,,0,,R,Q,43.14,2.0,0.0,45.14,0.0,0.0,0.0,45.14,N,,,,,N,,,0.0,0.0,0.0,,,,,,20_C_4_750_20240314153132_0_P.csv,2024-02-06,1,,
20,2020010454052,001350000008067,2020010454052,035,4,809,2020010454052,0,2,1,20,01023,10.0,ST,VA,032,2020-09-03,,2020-09-03,2021-09-03,2021-09-03,2021-09-03,,1,1.0,S,0,15,809,000,000,000,1,10000,,,1,0,,,,,,,,2019010499392,,,,,0,,R,Q,564.41,0.0,0.0,564.41,0.0,51.49,133.75,698.16,N,,,2020-09-08,,N,,,0.0,0.0,0.0,,,,,,20_C_4_809_20240314154822_0_P.csv,2024-02-06,1,,
20,20004163669,001360000020037,20004163669,035,4,815,20004163669,0,4,20,999 ,477,100.0,ST,NR,30,2021-12-27,,2011-12-15,2021-12-15,2021-12-15,,2021-12-15,12,1.0,N,0,15,815,000,015,000,1,10000,,,1,0,,,0.0,N,23,3,815,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,,,N,,,10.0,1.0,1.0,,,,,,20_C_4_815_20240314155523_0_P.csv,2024-02-06,1,,
20,2018010687525,003160000055788,2018010687525,035,4,122,2018010687525,0,2,1,20,01023,10.0,ST,ST,026,2019-12-23,,2018-12-23,2019-12-23,2019-12-23,2019-12-23,2019-12-23,1,1.0,S,0,15,12209,000,009,000,1,10000,,,1,0,,,,,,,,2018010073706,35.0,4.0,,2019010695403,0,2019010695403,R,Q,771.38,38.7,0.0,810.09,5.54,20.4,133.35,943.44,N,,,2018-12-12,,N,,,38.7,0.0,0.0,,,,,,20_C_4_122_20240301112716_0_P.csv,2024-02-01,1,,
20,2019052816582,003120000012706,2019052816582,035,4,195,2019052816582,0,1,5,500 ,000146,1.0,ST,DC,21,2023-02-28,,2019-02-28,2023-02-28,2023-02-28,2023-02-28,2023-02-28,1,1.0,S,0,15,195,000,106,000,1,10000,,,1,0,,,0.0,S,23,3,195,,,,,,0,,R,Q,190.61,3.0,19.06,212.67,0.0,0.0,5.33,218.0,N,,5468418,2019-02-26,,N,,,3.08,0.0,0.0,,,,,,20_C_4_195_20240301120709_0_P.csv,2024-02-01,1,,
20,2012010440692,000000004227111,2012010440692,035,4,246,2012010440692,0,2,1,20,01013,10.0,ST,ST,026,2014-02-12,,2012-06-06,2014-02-12,2014-02-12,2014-02-12,2014-02-12,1,1.0,S,0,15,246,000,005,005,1,10000,,,1,0,,,,,,,,2010010992278,35.0,4.0,,2014010065185,0,2014010065185,R,Q,646.83,0.0,0.0,646.84,2.9,31.38,125.09,771.93,N,,,2012-06-06,,N,,,0.0,0.0,0.0,,,,,,20_C_4_246_20240301150844_0_P.csv,2024-02-02,1,,
20,2018052760522,001360000019289,2018052760522,035,4,815,2018052760522,0,1,5,500,000021,1.0,ST,VA,62,2018-03-07,,2018-03-07,2019-03-07,2019-03-07,2019-03-07,,1,1.0,N,0,60,815,000,000,000,1,10000,,,1,0,,,0.0,S,,,,2017052691234,,,,,0,,R,Q,88.69,14.63,8.87,112.19,0.0,0.0,2.81,115.0,N,,4817453,2018-03-07,,N,,,0.0,0.0,0.0,,,,,,20_C_4_815_20240314155523_0_P.csv,2024-02-06,1,,
20,2009010190255,000040000014942,2009010190255,035,4,330,2009010190255,15,2,1,20,01015,10.0,ST,NR,Z38,2009-07-22,,2009-04-30,2010-04-30,2010-04-30,2010-04-30,2010-04-30,1,1.0,N,0,15,330,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,21388.52,0.0,0.0,21388.52,78.29,1424.56,4176.51,25565.03,N,,,2009-05-08,,A,400000000438.0,,0.0,0.0,0.0,,,,,,20_C_4_330_20240306132831_0_P.csv,2024-02-02,1,,
20,2020010588660,000000003675996,2020010588660,035,4,750,2020010588660,0,2,1,20,01023,10.0,ST,VA,042,2022-06-03,2020-12-03,2020-12-02,2021-08-09,2021-08-09,2021-02-09,2021-02-09,2,1.0,S,0,15,750,000,037,000,1,10000,,,1,0,,,,,,,,2019010093036,35.0,4.0,,2022010221715,0,2022010221715,R,Q,512.28,0.0,0.0,512.28,0.0,52.38,133.54,645.82,N,,,2020-12-02,,N,,,0.0,0.0,0.0,,,,,,20_C_4_750_20240314153132_0_P.csv,2024-02-06,1,,
20,20050046912,002220000004898,20050046912,035,4,545,20050046912,0,4,20,200 ,REALE_137A,100.0,AT,,,,,2022-02-01,9999-02-01,9999-02-01,,9999-02-01,9,9.0,N,0,15,545,000,003,003,1,10000,,,1,0,,,0.0,N,23,3,545,,,,,,0,,R,Q,12788.2,40.0,0.0,12828.2,0.0,0.0,0.0,12828.2,N,,,,,N,,3.0,40.0,0.0,0.0,,,,,,20_C_4_545_20240314140405_0_P.csv,2024-02-04,1,,
20,2018010297696,003510000102861,2018010297696,035,4,299,2018010297696,0,2,1,20,01023,10.0,SO,ST,026,2022-06-08,,2018-05-15,2022-02-28,2022-02-28,2022-02-28,2021-02-28,1,1.0,S,0,15,29903,000,003,000,1,10000,,,1,0,,,,,,,,2018010093945,35.0,4.0,,2022010256369,0,2022010256369,R,Q,512.36,0.0,0.0,512.37,1.12,39.67,117.5,629.87,N,,,2018-05-15,,N,,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2017502424900,000390000004467,2017502424900,035,4,881,2017502424900,0,5,50,450,000010,15.0,ST,SV,30,2017-11-08,,2017-04-05,2017-10-08,2017-10-08,2017-10-08,2017-10-08,9,9.0,N,0,0,881,000,000,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,4128928,2017-03-31,,N,,,0.0,0.0,0.0,,,,,,20_C_4_881_20240314153950_0_P.csv,2024-02-06,1,,
20,2012010791094,003160000050455,2012010791094,035,4,122,2012010791094,0,2,1,20,01023,10.0,ST,ST,026,2013-12-20,,2012-12-20,2013-12-20,2013-12-20,2013-12-20,2013-12-20,1,1.0,S,0,15,12203,000,003,000,1,10000,,,1,0,,,,,,,,2012010386272,35.0,4.0,,2013010774601,0,2013010774601,R,Q,1852.48,38.7,0.0,1891.19,14.25,42.94,307.4,2198.59,N,,,2012-12-12,,N,,,0.0,0.0,0.0,,,,,,20_C_4_122_20240301112716_0_P.csv,2024-02-01,1,,
20,2021010547500,001370000037702,2021010547500,035,4,817,2021010547500,0,2,1,10,01023,10.0,ST,VA,032,2021-12-20,,2021-12-20,2022-12-20,2022-12-20,2022-12-20,,1,1.0,S,0,15,817,000,000,000,1,10000,,,1,0,,,,,,,,2020010590463,,,,,0,,R,Q,283.38,0.0,0.0,283.38,0.0,29.75,75.09,358.47,N,,,2021-11-29,,N,,,0.0,0.0,0.0,,,,,,20_C_4_817_20240314155811_0_P.csv,2024-02-06,1,,
20,2017010112390,002350000039259,2017010112390,035,4,742,2017010112390,0,2,1,20,01023,10.0,ST,ST,026,2017-12-04,,2017-02-24,2017-12-04,2017-12-04,2017-12-04,2017-12-04,2,1.0,S,0,15,74205,000,005,000,1,10000,,,1,0,,,,,,,,2014010815195,35.0,4.0,,2017010716330,0,2017010716330,R,Q,130.4,0.0,0.0,130.4,0.0,12.28,32.34,162.74,N,,,2017-02-24,,N,,,0.0,0.0,0.0,,,,,,20_C_4_742_20240314151458_0_P.csv,2024-02-06,1,,
20,2023010068855,000000002829872,2023010068855,035,4,600,2023010068855,0,2,1,10,01023,10.0,AT,,,,,2023-02-16,2025-01-11,2025-01-11,2025-01-11,2025-01-11,1,1.0,S,0,15,600,000,000,000,1,10000,,,1,0,,,,,,,,2017010038036,,,,,0,,R,Q,274.78,0.0,0.0,274.78,0.0,28.85,72.81,347.59,N,,,2023-02-16,,N,,,0.0,0.0,0.0,,,,,,20_C_4_600_20240314141812_0_P.csv,2024-02-04,1,,
20,2022103434946,002960000027971,2022103434946,035,4,260,2022103434946,0,1,10,100 ,000159,8.0,ST,NR,10,2023-02-24,,2022-02-24,2023-02-24,2023-02-24,2023-02-24,2023-02-24,1,1.0,N,0,30,26046,000,046,000,1,10000,,,1,0,,,0.0,S,23,3,260,,,,,,0,,R,Q,115.7,0.0,0.0,115.7,0.35,0.0,4.29,119.99,N,,7584988,2022-02-22,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_260_20240301151751_0_P.csv,2024-02-02,1,,
20,2012010681873,001240000018184,2012010681873,035,4,813,2012010681873,0,2,1,20,01023,10.0,ST,ST,026,2015-10-30,,2012-10-30,2015-10-30,2015-10-30,2015-10-30,2015-10-30,2,1.0,S,0,15,81307,000,007,000,1,10000,,,1,0,,,,,,,,2011010593426,35.0,4.0,,2015010672111,0,2015010672111,R,Q,249.98,0.0,0.0,249.98,0.0,24.89,64.11,314.09,N,,,2012-10-15,,N,,,0.0,0.0,0.0,,,,,,20_C_4_813_20240314155140_0_P.csv,2024-02-06,1,,
20,2017010705476,003430000161641,2017010705476,035,4,180,2017010705476,2678,2,1,20,01023,10.0,ST,NR,Z38,,,2017-12-31,2018-12-31,2018-12-31,9999-12-31,9999-12-31,1,1.0,N,0,90,180,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,1880429.18,0.0,0.0,1880429.18,107.3,196300.9,496873.6,2377302.78,N,,,2017-12-19,,A,34300000004360.0,,0.0,0.0,0.0,,,,,,20_C_4_180_20240301115032_0_P.csv,2024-02-01,1,,
20,2016010498308,000000005558764,2016010498308,035,4,157,2016010498308,0,2,1,20,01023,10.0,AT,,,,,2016-09-12,2024-09-12,2024-09-12,2024-03-12,2024-03-12,2,1.0,S,0,15,157,000,000,000,1,10000,,,1,0,,,,,,,,2010010250327,,,,,0,,R,Q,146.0,0.0,0.0,146.01,0.0,12.78,34.94,180.95,N,,,2016-09-02,,N,,,0.0,0.0,0.0,,,,,,20_C_4_157_20240301112221_0_P.csv,2024-02-01,1,,
20,20004264063,002350000038008,20004264063,035,4,742,20004264063,0,4,20,200 ,486,100.0,AT,,,,,2014-04-11,2029-04-11,2029-04-11,,2029-04-11,4,1.0,N,0,15,742,000,073,000,1,10000,,,1,0,,,0.0,N,23,3,742,,,,,,0,,R,Q,298.0,0.0,2.0,300.0,0.0,0.0,0.0,300.0,N,,,,,N,,,15.0,2.0,2.0,,,,,,20_C_4_742_20240314151458_0_P.csv,2024-02-06,1,,
20,2021010052399,003480000001167,2021010052399,035,4,194,2021010052399,0,2,1,20,01023,10.0,SO,ST,026,2022-02-06,,2021-02-06,2022-02-06,2022-02-06,2022-02-06,2022-02-06,2,1.0,S,0,15,194,000,073,000,1,10000,,,1,1,LEASING,2023-02-15,3.0,,,,,2020010068780,35.0,4.0,,2022010050684,0,2022010050684,R,Q,2247.81,0.0,0.0,2247.81,5.78,166.64,506.88,2754.69,N,,,2021-02-04,,N,,,0.0,0.0,0.0,,,,,,20_C_4_194_20240301120515_0_P.csv,2024-02-01,1,,
20,2018010196540,003510000100375,2018010196540,035,4,299,2018010196540,14018,2,1,25,01023,10.0,ST,,128,2018-04-02,,2018-04-02,2019-10-31,2019-10-31,2018-10-31,2018-10-31,1,1.0,N,0,15,299,000,025,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,657974.85,0.0,0.0,657974.85,6584.34,0.0,88859.15,746834.0,N,,,2018-05-11,,A,35100000002155.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2021010437866,006340000016324,2021010437866,035,4,123,2021010437866,0,2,1,20,01023,10.0,SO,ST,026,2022-02-18,2021-12-03,2021-09-19,2022-09-19,2022-09-19,2022-09-19,2022-09-19,1,1.0,S,0,15,123,000,011,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2022010066340,0,2022010066340,R,Q,523.58,0.0,0.0,523.6,0.87,43.02,123.02,646.62,N,,,2021-09-13,,N,,,0.0,0.0,0.0,,,,,,20_C_4_123_20240301113028_0_P.csv,2024-02-01,1,,
20,2023015006512,000540000032975,2023015006512,035,4,313,2023015006512,9,2,1,20,01031,10.0,AT,,,,,2023-12-31,2024-12-31,2024-12-31,2024-06-30,2024-03-31,4,1.0,N,0,30,313,000,052,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,38451.24,0.0,0.0,38451.24,135.86,2606.47,7553.68,46004.92,N,,,2023-12-27,,A,5400050001391.0,,0.0,0.0,0.0,,,,,,20_C_4_313_20240306131218_0_P.csv,2024-02-02,1,,
20,2014010265872,000290000070603,2014010265872,035,4,470,2014010265872,0,2,1,20,01023,10.0,ST,ST,026,2018-04-29,,2014-04-29,2018-04-29,2018-04-29,2018-04-29,2018-04-29,1,1.0,S,0,15,470,000,007,000,1,10000,,,1,0,,,,,,,,2013010243710,35.0,4.0,,2018010177933,0,2018010177933,R,Q,166.94,0.0,0.0,166.94,0.24,15.0,41.11,208.05,N,,,2014-04-10,,N,,,0.0,0.0,0.0,,,,,,20_C_4_470_20240306133139_0_P.csv,2024-02-04,1,,
20,2016010721169,002100000007366,2016010721169,035,4,547,2016010721169,22,2,1,20,01023,10.0,ST,NR,Z38,2017-11-24,,2016-12-31,2017-12-31,2017-12-31,2017-12-31,2017-12-31,1,1.0,N,0,60,547,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,515.04,0.0,0.0,515.04,0.39,46.6,128.01,643.05,N,,,2016-12-22,,A,21000000000264.0,,0.0,0.0,0.0,,,,,,20_C_4_547_20240314140640_0_P.csv,2024-02-04,1,,
20,2019052812819,002420000024350,2019052812819,035,4,735,2019052812819,0,1,5,500 ,000020,1.0,ST,CR,20,2020-08-04,,2019-02-04,2021-02-04,2021-02-04,2020-08-04,2020-08-04,2,1.0,S,0,15,735,000,045,000,1,10000,,,1,0,,,0.0,S,23,3,735,,,,,,0,,R,Q,19.09,3.15,1.9,24.14,0.0,0.0,0.61,24.75,N,,5429364,2019-02-04,,N,,,3.23,0.0,0.0,,,,,,20_C_4_735_20240314150742_0_P.csv,2024-02-06,1,,
20,2010502109754,002220000012586,2010502109754,035,4,545,2010502109754,0,5,50,450,000010,15.0,ST,SV,30,2011-02-18,,2010-03-24,2011-03-24,2011-03-24,2011-03-24,,9,9.0,N,0,0,545,000,000,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,663544,2010-03-24,,N,,,0.0,0.0,0.0,,,,,,20_C_4_545_20240314140405_0_P.csv,2024-02-04,1,,
20,2023015006057,003550000364940,2023015006057,035,4,699,2023015006057,307,2,1,10,01031,10.0,AT,,,,,2023-12-31,2024-12-31,2024-12-31,2024-12-31,2024-12-31,1,1.0,N,0,15,699,000,147,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2023-12-27,,A,35500050001293.0,,0.0,0.0,0.0,,,,,,20_C_4_699_20240314142137_0_P.csv,2024-02-05,1,,
20,2007010087538,000000000313054,2007010087538,035,4,470,2007010087538,21817,2,1,25,01015,10.0,ST,NR,Z38,2018-12-18,,2007-01-02,2018-12-18,2018-12-18,9999-12-31,2018-12-18,9,9.0,N,0,0,470,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2007-02-22,,A,2900000000054.0,,0.0,0.0,0.0,,,,,,20_C_4_470_20240306133139_0_P.csv,2024-02-04,1,,
20,2017010018157,003250000008157,2017010018157,035,4,120,2017010018157,0,2,1,20,01023,10.0,ST,DC,014,2020-01-02,,2017-01-02,2020-01-02,2020-01-02,2020-01-02,2020-01-02,1,1.0,S,0,15,120,000,004,000,1,10000,,,1,0,,,,,,,,2009010552546,,,,,0,,R,Q,694.69,6.5,0.0,701.19,0.06,63.05,166.18,867.37,N,,,2017-01-10,,N,,,6.5,0.0,0.0,,,,,,20_C_4_120_20240301112257_0_P.csv,2024-02-01,1,,
20,2014010133667,000000001231427,2014010133667,035,4,417,2014010133667,0,2,1,20,01023,10.0,AT,,,,,2014-03-13,2024-03-13,2024-03-13,2024-03-13,2024-03-13,2,1.0,S,0,15,41706,000,006,000,1,10000,,,1,0,,,,,,,,2013010106568,,,,,0,,R,Q,181.72,0.0,0.0,181.72,0.0,17.62,45.86,227.58,N,,,2014-02-25,,N,,,0.0,0.0,0.0,,,,,,20_C_4_417_20240306131846_0_P.csv,2024-02-03,1,,
20,2020010236283,001800000000149,2020010236283,035,4,693,2020010236283,0,2,1,20,01023,10.0,ST,VA,032,2020-05-19,,2020-05-19,2021-05-19,2021-05-19,2021-05-19,,1,1.0,S,0,15,693,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,327.48,0.0,0.0,327.49,0.0,31.65,82.48,409.97,N,,,2020-05-21,,N,,,0.0,0.0,0.0,,,,,,20_C_4_693_20240314141701_0_P.csv,2024-02-05,1,,
20,2023103541525,002640000090566,2023103541525,035,4,251,2023103541525,0,1,10,1001,000156,8.0,AT,,,,,2023-04-30,2024-04-30,2024-04-30,2024-04-30,2024-04-30,1,1.0,S,0,30,25113,000,013,000,1,10000,,,1,0,,,0.0,S,23,3,251,,,,,,0,,R,Q,177.97,24.4,17.8,220.17,2.2,0.0,47.83,268.0,N,,8681554,2023-05-02,S,N,,,29.7,0.0,0.0,,,,,,20_C_4_251_20240301151525_0_P.csv,2024-02-02,1,,
